customer_id,signup_date,acquisition_channel,country
cust_001427,2026-01-11,organic,DE
cust_001428,2026-02-01,referral,US
cust_001429,2026-01-29,social,US
cust_001430,2026-02-27,organic,PT
cust_001431,2026-03-11,social,BR
cust_001432,2026-06-18,affiliate,US
cust_001433,2026-02-13,affiliate,US
cust_001434,2026-02-16,paid_search,DE
cust_001435,2026-05-16,organic,US
cust_001436,2026-06-29,paid_search,PT
cust_001437,2026-06-03,referral,BR
cust_001438,2026-04-18,organic,US
cust_001439,2026-02-09,affiliate,DE
cust_001440,2026-06-18,paid_search,BR
cust_001441,2026-05-04,affiliate,US
cust_001442,2026-05-27,paid_search,US
cust_001443,2026-02-08,affiliate,ES
cust_001444,2026-02-27,paid_search,ES
cust_001445,2026-01-15,organic,BR
cust_001446,2026-04-10,organic,BR
cust_001447,2026-02-24,paid_search,BR
cust_001448,2026-04-24,social,BR
cust_001449,2026-04-01,affiliate,BR
cust_001450,2026-01-30,referral,US
cust_001451,2026-05-31,referral,US
cust_001452,2026-05-09,organic,DE
cust_001453,2026-04-17,paid_search,DE
cust_001454,2026-03-03,paid_search,ES
cust_001455,2026-04-12,organic,PT
cust_001456,2026-03-22,paid_search,PT
cust_001457,2026-03-09,organic,BR
cust_001458,2026-03-06,organic,BR
cust_001459,2026-05-27,affiliate,PT
cust_001460,2026-04-20,social,ES
cust_001461,2026-01-02,organic,BR
cust_001462,2026-02-16,social,US
cust_001463,2026-05-01,organic,BR
cust_001464,2026-06-21,organic,ES
cust_001465,2026-01-23,paid_search,PT
cust_001466,2026-02-24,organic,PT
cust_001467,2026-05-30,paid_search,DE
cust_001468,2026-03-28,paid_search,BR
cust_001469,2026-05-07,organic,PT
cust_001470,2026-01-19,organic,ES
cust_001471,2026-04-15,paid_search,US
cust_001472,2026-02-10,affiliate,DE
cust_001473,2026-06-17,affiliate,DE
cust_001474,2026-02-09,paid_search,US
cust_001475,2026-05-24,affiliate,US
cust_001476,2026-01-15,affiliate,BR
cust_001477,2026-03-31,affiliate,BR
cust_001478,2026-01-15,organic,DE
cust_001479,2026-04-19,organic,DE
cust_001480,2026-06-26,organic,BR
cust_001481,2026-05-03,paid_search,BR
cust_001482,2026-03-17,affiliate,PT
cust_001483,2026-05-05,affiliate,BR
cust_001484,2026-05-25,paid_search,US
cust_001485,2026-01-15,paid_search,PT
cust_001486,2026-02-26,affiliate,BR
cust_001487,2026-01-17,organic,ES
cust_001488,2026-03-16,paid_search,US
cust_001489,2026-04-03,organic,BR
cust_001490,2026-05-26,paid_search,DE
cust_001491,2026-04-16,organic,US
cust_001492,2026-02-27,affiliate,ES
cust_001493,2026-06-04,social,US
cust_001494,2026-01-03,paid_search,US
cust_001495,2026-01-24,organic,US
cust_001496,2026-03-18,paid_search,ES
cust_001497,2026-03-01,organic,US
cust_001498,2026-05-21,organic,PT
cust_001499,2026-05-06,social,BR
cust_001500,2026-02-05,organic,DE
cust_001501,2026-02-07,organic,US
cust_001502,2026-04-21,social,DE
cust_001503,2026-04-17,paid_search,PT
cust_001504,2026-02-26,affiliate,BR
cust_001505,2026-02-08,affiliate,PT
cust_001506,2026-03-06,paid_search,US
cust_001507,2026-02-15,organic,US
cust_001508,2026-06-24,organic,PT
cust_001509,2026-03-05,affiliate,BR
cust_001510,2026-04-24,organic,US
cust_001511,2026-06-06,organic,PT
cust_001512,2026-01-01,organic,DE
cust_001513,2026-05-19,affiliate,PT
cust_001514,2026-06-13,paid_search,US
cust_001515,2026-03-06,social,PT
cust_001516,2026-03-11,affiliate,PT
cust_001517,2026-01-22,organic,US
cust_001518,2026-06-13,organic,DE
cust_001519,2026-06-23,paid_search,BR
cust_001520,2026-06-22,affiliate,US
cust_001521,2026-06-23,organic,PT
cust_001522,2026-01-07,social,US
cust_001523,2026-05-30,paid_search,ES
cust_001524,2026-04-18,organic,DE
cust_001525,2026-04-15,paid_search,DE
cust_001526,2026-03-13,paid_search,DE
cust_001527,2026-04-25,affiliate,BR
cust_001528,2026-04-01,paid_search,BR
cust_001529,2026-03-12,paid_search,US
cust_001530,2026-06-14,referral,ES
cust_001531,2026-05-13,organic,PT
cust_001532,2026-03-28,organic,US
cust_001533,2026-04-20,affiliate,ES
cust_001534,2026-05-23,affiliate,ES
cust_001535,2026-01-08,organic,PT
cust_001536,2026-01-13,organic,BR
cust_001537,2026-05-10,organic,ES
cust_001538,2026-03-12,paid_search,ES
cust_001539,2026-06-21,organic,ES
cust_001540,2026-03-04,organic,ES
cust_001541,2026-05-04,social,DE
cust_001542,2026-02-21,paid_search,US
cust_001543,2026-03-15,affiliate,BR
cust_001544,2026-05-07,social,BR
cust_001545,2026-02-18,paid_search,ES
cust_001546,2026-04-11,paid_search,DE
cust_001547,2026-03-08,paid_search,PT
cust_001548,2026-04-28,organic,DE
cust_001549,2026-03-27,organic,BR
cust_001550,2026-05-05,organic,BR
cust_001551,2026-01-31,paid_search,US
cust_001552,2026-01-23,affiliate,PT
cust_001553,2026-03-06,affiliate,PT
cust_001554,2026-04-03,paid_search,US
cust_001555,2026-05-06,social,BR
cust_001556,2026-01-09,organic,US
cust_001557,2026-01-27,affiliate,BR
cust_001558,2026-04-22,organic,BR
cust_001559,2026-06-29,organic,ES
cust_001560,2026-04-27,referral,US
cust_001561,2026-06-20,affiliate,US
cust_001562,2026-02-25,referral,BR
cust_001563,2026-04-28,referral,DE
cust_001564,2026-02-03,organic,PT
cust_001565,2026-01-28,affiliate,DE
cust_001566,2026-02-05,affiliate,PT
cust_001567,2026-02-02,affiliate,BR
cust_001568,2026-03-30,paid_search,BR
cust_001569,2026-03-15,paid_search,BR
cust_001570,2026-02-09,paid_search,ES
cust_001571,2026-05-13,paid_search,BR
cust_001572,2026-01-19,organic,ES
cust_001573,2026-04-27,organic,DE
cust_001574,2026-04-08,affiliate,BR
cust_001575,2026-05-09,organic,US
cust_001576,2026-06-10,organic,ES
cust_001577,2026-05-12,affiliate,PT
cust_001578,2026-03-13,social,US
cust_001579,2026-03-25,organic,DE
cust_001580,2026-06-03,affiliate,BR
cust_001581,2026-06-06,affiliate,DE
cust_001582,2026-05-16,paid_search,PT
cust_001583,2026-02-19,paid_search,BR
cust_001584,2026-06-16,organic,US
cust_001585,2026-04-16,paid_search,BR
cust_001586,2026-05-18,affiliate,BR
cust_001587,2026-04-12,organic,BR
cust_001588,2026-05-08,organic,DE
cust_001589,2026-03-21,paid_search,BR
cust_001590,2026-05-07,paid_search,BR
cust_001591,2026-04-15,paid_search,BR
cust_001592,2026-02-23,referral,BR
cust_001593,2026-02-09,paid_search,DE
cust_001594,2026-04-04,organic,US
cust_001595,2026-04-04,organic,BR
cust_001596,2026-03-08,affiliate,BR
cust_001597,2026-01-27,social,US
cust_001598,2026-05-26,organic,DE
cust_001599,2026-02-01,organic,PT
cust_001600,2026-06-02,organic,US
cust_001601,2026-05-16,affiliate,BR
cust_001602,2026-03-17,referral,BR
cust_001603,2026-01-18,social,PT
cust_001604,2026-04-27,paid_search,BR
cust_001605,2026-02-13,paid_search,US
cust_001606,2026-05-21,paid_search,ES
cust_001607,2026-04-30,affiliate,BR
cust_001608,2026-04-27,organic,DE
cust_001609,2026-02-04,affiliate,PT
cust_001610,2026-02-09,social,ES
cust_001611,2026-04-11,organic,BR
cust_001612,2026-04-27,paid_search,US
cust_001613,2026-04-30,organic,BR
cust_001614,2026-02-16,affiliate,ES
cust_001615,2026-01-17,referral,DE
cust_001616,2026-03-10,affiliate,PT
cust_001617,2026-02-08,paid_search,US
cust_001618,2026-01-14,social,PT
cust_001619,2026-05-22,social,ES
cust_001620,2026-03-09,organic,DE
cust_001621,2026-02-13,affiliate,BR
cust_001622,2026-03-20,paid_search,BR
cust_001623,2026-03-21,paid_search,US
cust_001624,2026-04-08,organic,ES
cust_001625,2026-06-05,paid_search,BR
cust_001626,2026-04-15,social,US
cust_001627,2026-05-15,paid_search,BR
cust_001628,2026-04-04,affiliate,DE
cust_001629,2026-05-31,paid_search,PT
cust_001630,2026-04-24,social,PT
cust_001631,2026-02-20,organic,US
cust_001632,2026-02-12,affiliate,BR
cust_001633,2026-03-03,paid_search,BR
cust_001634,2026-04-15,organic,DE
cust_001635,2026-02-18,organic,BR
cust_001636,2026-05-26,social,BR
cust_001637,2026-02-04,paid_search,BR
cust_001638,2026-06-23,paid_search,BR
cust_001639,2026-05-25,affiliate,ES
cust_001640,2026-04-07,affiliate,BR
cust_001641,2026-02-17,social,BR
cust_001642,2026-02-09,social,DE
cust_001643,2026-03-11,organic,BR
cust_001644,2026-06-28,organic,ES
cust_001645,2026-04-06,affiliate,DE
cust_001646,2026-04-16,referral,DE
cust_001647,2026-03-14,affiliate,PT
cust_001648,2026-06-21,social,DE
cust_001649,2026-04-06,organic,DE
cust_001650,2026-04-10,organic,BR
cust_001651,2026-04-22,organic,PT
cust_001652,2026-03-24,paid_search,PT
cust_001653,2026-04-08,organic,DE
cust_001654,2026-05-31,organic,ES
cust_001655,2026-05-16,paid_search,BR
cust_001656,2026-01-02,organic,BR
cust_001657,2026-04-23,organic,BR
cust_001658,2026-06-17,organic,PT
cust_001659,2026-02-16,organic,ES
cust_001660,2026-03-08,paid_search,PT
cust_001661,2026-02-10,paid_search,DE
cust_001662,2026-03-12,social,BR
cust_001663,2026-02-04,paid_search,ES
cust_001664,2026-05-14,organic,BR
cust_001665,2026-02-22,social,US
cust_001666,2026-06-16,paid_search,BR
cust_001667,2026-05-24,organic,DE
cust_001668,2026-02-04,paid_search,BR
cust_001669,2026-06-23,social,PT
cust_001670,2026-05-20,organic,PT
cust_001671,2026-02-18,paid_search,US
cust_001672,2026-03-19,organic,BR
cust_001673,2026-02-11,social,PT
cust_001674,2026-05-03,organic,US
cust_001675,2026-02-20,paid_search,US
cust_001676,2026-06-07,organic,BR
cust_001677,2026-01-24,paid_search,US
cust_001678,2026-04-28,organic,US
cust_001679,2026-05-07,paid_search,ES
cust_001680,2026-02-25,paid_search,US
cust_001681,2026-04-05,affiliate,PT
cust_001682,2026-01-16,paid_search,BR
cust_001683,2026-05-03,referral,DE
cust_001684,2026-05-05,social,BR
cust_001685,2026-05-03,affiliate,PT
cust_001686,2026-06-26,organic,BR
cust_001687,2026-02-14,organic,US
cust_001688,2026-05-18,organic,US
cust_001689,2026-02-22,social,DE
cust_001690,2026-03-12,affiliate,PT
cust_001691,2026-03-29,paid_search,BR
cust_001692,2026-01-05,organic,BR
cust_001693,2026-02-18,referral,US
cust_001694,2026-01-16,organic,BR
cust_001695,2026-01-19,organic,DE
cust_001696,2026-04-17,organic,DE
cust_001697,2026-04-12,affiliate,BR
cust_001698,2026-02-20,affiliate,BR
cust_001699,2026-06-21,paid_search,BR
cust_001700,2026-05-24,organic,US
cust_001701,2026-01-26,paid_search,BR
cust_001702,2026-01-07,affiliate,DE
cust_001703,2026-03-05,social,PT
cust_001704,2026-06-19,paid_search,BR
cust_001705,2026-03-28,organic,ES
cust_001706,2026-04-15,organic,US
cust_001707,2026-05-03,affiliate,DE
cust_001708,2026-03-26,paid_search,US
cust_001709,2026-03-02,social,PT
cust_001710,2026-02-14,social,PT
cust_001711,2026-03-13,paid_search,BR
cust_001712,2026-01-03,organic,DE
cust_001713,2026-06-14,organic,BR
cust_001714,2026-04-14,organic,ES
cust_001715,2026-05-27,paid_search,BR
cust_001716,2026-03-25,affiliate,US
cust_001717,2026-06-04,organic,BR
cust_001718,2026-03-21,social,PT
cust_001719,2026-02-18,organic,US
cust_001720,2026-03-17,social,BR
cust_001721,2026-01-16,paid_search,BR
cust_001722,2026-05-29,affiliate,US
cust_001723,2026-05-15,affiliate,BR
cust_001724,2026-05-25,paid_search,BR
cust_001725,2026-02-06,social,BR
cust_001726,2026-02-26,organic,PT
cust_001727,2026-03-29,organic,US
cust_001728,2026-02-06,organic,BR
cust_001729,2026-04-14,organic,ES
cust_001730,2026-02-24,organic,US
cust_001731,2026-05-22,organic,BR
cust_001732,2026-01-03,paid_search,BR
cust_001733,2026-03-02,affiliate,PT
cust_001734,2026-03-14,paid_search,DE
cust_001735,2026-03-06,organic,DE
cust_001736,2026-01-29,organic,DE
cust_001737,2026-01-14,paid_search,BR
cust_001738,2026-06-23,social,DE
cust_001739,2026-06-10,organic,ES
cust_001740,2026-05-19,organic,DE
cust_001741,2026-03-28,organic,ES
cust_001742,2026-02-08,paid_search,DE
cust_001743,2026-04-12,affiliate,BR
cust_001744,2026-03-17,affiliate,BR
cust_001745,2026-03-04,organic,US
cust_001746,2026-05-25,referral,PT
cust_001747,2026-02-19,paid_search,BR
cust_001748,2026-03-11,social,DE
cust_001749,2026-02-12,referral,BR
cust_001750,2026-03-26,organic,BR
cust_001751,2026-02-23,paid_search,BR
cust_001752,2026-02-17,organic,BR
cust_001753,2026-06-02,affiliate,US
cust_001754,2026-01-31,paid_search,BR
cust_001755,2026-01-31,paid_search,US
cust_001756,2026-03-07,referral,ES
cust_001757,2026-05-02,organic,BR
cust_001758,2026-01-30,affiliate,DE
cust_001759,2026-01-25,paid_search,BR
cust_001760,2026-04-19,affiliate,DE
cust_001761,2026-06-06,social,US
cust_001762,2026-01-05,affiliate,BR
cust_001763,2026-01-27,organic,BR
cust_001764,2026-05-18,paid_search,BR
cust_001765,2026-05-16,paid_search,US
cust_001766,2026-04-16,organic,US
cust_001767,2026-02-23,social,US
cust_001768,2026-06-17,paid_search,BR
cust_001769,2026-01-31,paid_search,DE
cust_001770,2026-04-16,paid_search,BR
cust_001771,2026-05-04,paid_search,US
cust_001772,2026-06-21,organic,DE
cust_001773,2026-05-31,affiliate,BR
cust_001774,2026-01-13,affiliate,PT
cust_001775,2026-03-17,organic,US
cust_001776,2026-05-29,paid_search,US
cust_001777,2026-03-04,paid_search,BR
cust_001778,2026-01-19,paid_search,BR
cust_001779,2026-06-12,referral,BR
cust_001780,2026-01-07,organic,PT
cust_001781,2026-01-20,organic,US
cust_001782,2026-03-17,affiliate,PT
cust_001783,2026-05-17,paid_search,BR
cust_001784,2026-02-12,affiliate,BR
cust_001785,2026-06-28,organic,PT
cust_001786,2026-06-22,social,PT
cust_001787,2026-05-05,organic,US
cust_001788,2026-06-22,paid_search,BR
cust_001789,2026-05-18,organic,US
cust_001790,2026-04-13,organic,BR
cust_001791,2026-03-01,organic,BR
cust_001792,2026-04-11,organic,US
cust_001793,2026-04-14,paid_search,BR
cust_001794,2026-05-08,organic,US
cust_001795,2026-02-04,paid_search,US
cust_001796,2026-05-25,organic,US
cust_001797,2026-03-11,affiliate,US
cust_001798,2026-03-24,social,BR
cust_001799,2026-02-05,paid_search,PT
cust_001800,2026-05-08,organic,ES
cust_001801,2026-03-28,referral,ES
cust_001802,2026-04-17,referral,BR
cust_001803,2026-03-14,paid_search,US
cust_001804,2026-06-10,affiliate,US
cust_001805,2026-04-20,paid_search,BR
cust_001806,2026-04-17,referral,BR
cust_001807,2026-03-29,paid_search,BR
cust_001808,2026-05-22,organic,BR
cust_001809,2026-01-04,paid_search,ES
cust_001810,2026-02-28,organic,ES
cust_001811,2026-02-11,social,BR
cust_001812,2026-06-09,referral,DE
cust_001813,2026-06-28,paid_search,US
cust_001814,2026-06-29,paid_search,BR
cust_001815,2026-03-31,paid_search,BR
cust_001816,2026-03-13,social,BR
cust_001817,2026-02-19,social,BR
cust_001818,2026-03-19,paid_search,BR
cust_001819,2026-01-15,affiliate,DE
cust_001820,2026-02-03,paid_search,DE
cust_001821,2026-05-17,paid_search,ES
cust_001822,2026-04-26,affiliate,BR
cust_001823,2026-06-06,paid_search,BR
cust_001824,2026-01-11,referral,BR
cust_001825,2026-06-20,social,PT
cust_001826,2026-06-18,organic,DE
cust_001827,2026-05-26,affiliate,US
cust_001828,2026-01-03,affiliate,US
cust_001829,2026-01-11,organic,BR
cust_001830,2026-04-15,paid_search,BR
cust_001831,2026-05-16,organic,BR
cust_001832,2026-05-23,referral,ES
cust_001833,2026-05-27,paid_search,PT
cust_001834,2026-02-13,paid_search,DE
cust_001835,2026-01-29,organic,BR
cust_001836,2026-04-21,affiliate,PT
cust_001837,2026-02-20,organic,PT
cust_001838,2026-05-31,affiliate,DE
cust_001839,2026-04-04,paid_search,PT
cust_001840,2026-05-07,paid_search,US
cust_001841,2026-05-23,paid_search,BR
cust_001842,2026-02-21,affiliate,BR
cust_001843,2026-06-29,paid_search,BR
cust_001844,2026-03-22,paid_search,BR
cust_001845,2026-03-04,organic,US
cust_001846,2026-05-30,organic,ES
cust_001847,2026-04-30,social,DE
cust_001848,2026-05-02,organic,BR
cust_001849,2026-06-08,organic,US
cust_001850,2026-01-31,affiliate,DE
cust_001851,2026-01-22,affiliate,BR
cust_001852,2026-05-01,referral,DE
cust_001853,2026-06-09,organic,BR
cust_001854,2026-06-06,organic,PT
cust_001855,2026-01-05,organic,US
cust_001856,2026-02-11,organic,PT
cust_001857,2026-02-20,paid_search,US
cust_001858,2026-01-28,affiliate,US
cust_001859,2026-03-15,paid_search,US
cust_001860,2026-01-09,organic,BR
cust_001861,2026-02-08,affiliate,US
cust_001862,2026-01-11,paid_search,ES
cust_001863,2026-01-13,paid_search,BR
cust_001864,2026-06-15,social,BR
cust_001865,2026-01-21,organic,DE
cust_001866,2026-05-07,paid_search,ES
cust_001867,2026-04-09,referral,BR
cust_001868,2026-03-03,paid_search,US
cust_001869,2026-01-18,organic,PT
cust_001870,2026-03-30,paid_search,US
cust_001871,2026-01-08,organic,PT
cust_001872,2026-03-06,paid_search,US
cust_001873,2026-01-04,organic,BR
cust_001874,2026-05-02,organic,ES
cust_001875,2026-04-08,organic,BR
cust_001876,2026-02-20,social,DE
cust_001877,2026-06-08,referral,ES
cust_001878,2026-02-24,organic,BR
cust_001879,2026-03-18,affiliate,BR
cust_001880,2026-03-16,paid_search,US
cust_001881,2026-06-19,affiliate,BR
cust_001882,2026-02-16,paid_search,PT
cust_001883,2026-03-02,social,BR
cust_001884,2026-04-16,organic,US
cust_001885,2026-04-23,paid_search,DE
cust_001886,2026-06-17,organic,US
cust_001887,2026-06-24,paid_search,BR
cust_001888,2026-06-26,referral,BR
cust_001889,2026-04-20,social,BR
cust_001890,2026-04-19,paid_search,US
cust_001891,2026-02-05,organic,DE
cust_001892,2026-05-22,organic,BR
cust_001893,2026-03-22,referral,BR
cust_001894,2026-05-25,referral,DE
cust_001895,2026-05-24,organic,DE
cust_001896,2026-01-21,organic,BR
cust_001897,2026-04-29,affiliate,US
cust_001898,2026-04-29,organic,BR
cust_001899,2026-05-14,organic,BR
cust_001900,2026-06-01,paid_search,PT
cust_001901,2026-04-28,paid_search,US
cust_001902,2026-02-05,social,PT
cust_001903,2026-01-27,organic,BR
cust_001904,2026-03-21,affiliate,BR
cust_001905,2026-02-22,referral,BR
cust_001906,2026-05-11,referral,DE
cust_001907,2026-01-13,organic,ES
cust_001908,2026-03-27,social,PT
cust_001909,2026-03-05,social,DE
cust_001910,2026-03-25,paid_search,BR
cust_001911,2026-05-23,social,US
cust_001912,2026-03-18,affiliate,US
cust_001913,2026-04-26,paid_search,US
cust_001914,2026-05-17,affiliate,PT
cust_001915,2026-03-29,paid_search,DE
cust_001916,2026-06-20,referral,PT
cust_001917,2026-03-18,referral,BR
cust_001918,2026-03-17,paid_search,US
cust_001919,2026-01-10,organic,PT
cust_001920,2026-06-21,organic,DE
cust_001921,2026-03-31,organic,BR
cust_001922,2026-06-28,organic,PT
cust_001923,2026-01-28,paid_search,US
cust_001924,2026-01-18,affiliate,BR
cust_001925,2026-06-01,paid_search,DE
cust_001926,2026-04-17,organic,PT
cust_001927,2026-03-29,organic,PT
cust_001928,2026-06-24,affiliate,BR
cust_001929,2026-03-30,organic,BR
cust_001930,2026-05-06,social,DE
cust_001931,2026-05-20,affiliate,BR
cust_001932,2026-05-18,paid_search,BR
cust_001933,2026-04-12,affiliate,US
cust_001934,2026-04-10,affiliate,BR
cust_001935,2026-04-17,paid_search,DE
cust_001936,2026-06-27,organic,DE
cust_001937,2026-06-17,organic,DE
cust_001938,2026-02-04,affiliate,BR
cust_001939,2026-03-01,organic,DE
cust_001940,2026-03-28,organic,BR
cust_001941,2026-06-24,organic,BR
cust_001942,2026-05-01,affiliate,BR
cust_001943,2026-04-07,social,PT
cust_001944,2026-01-02,affiliate,PT
cust_001945,2026-02-12,paid_search,PT
cust_001946,2026-03-21,paid_search,US
cust_001947,2026-01-02,organic,PT
cust_001948,2026-05-01,affiliate,DE
cust_001949,2026-02-10,organic,BR
cust_001950,2026-05-07,organic,BR
cust_001951,2026-01-07,affiliate,DE
cust_001952,2026-02-27,organic,BR
cust_001953,2026-01-22,paid_search,BR
cust_001954,2026-05-11,organic,US
cust_001955,2026-05-16,paid_search,DE
cust_001956,2026-02-04,referral,US
cust_001957,2026-03-11,referral,BR
cust_001958,2026-02-28,organic,DE
cust_001959,2026-06-09,organic,PT
cust_001960,2026-04-17,organic,PT
cust_001961,2026-01-24,affiliate,BR
cust_001962,2026-04-13,paid_search,BR
cust_001963,2026-02-10,affiliate,BR
cust_001964,2026-05-22,referral,PT
cust_001965,2026-01-18,paid_search,US
cust_001966,2026-06-03,referral,BR
cust_001967,2026-04-29,social,BR
cust_001968,2026-04-22,referral,BR
cust_001969,2026-01-26,affiliate,PT
cust_001970,2026-05-22,affiliate,PT
cust_001971,2026-02-04,social,BR
cust_001972,2026-02-26,referral,BR
cust_001973,2026-01-05,paid_search,DE
cust_001974,2026-05-24,social,DE
cust_001975,2026-03-22,paid_search,BR
cust_001976,2026-04-19,social,BR
cust_001977,2026-05-05,organic,BR
cust_001978,2026-06-03,organic,BR
cust_001979,2026-04-17,organic,BR
cust_001980,2026-05-14,organic,BR
cust_001981,2026-04-21,affiliate,BR
cust_001982,2026-02-04,organic,DE
cust_001983,2026-06-29,affiliate,ES
cust_001984,2026-06-04,organic,BR
cust_001985,2026-01-31,affiliate,DE
cust_001986,2026-04-15,social,PT
cust_001987,2026-06-08,paid_search,US
cust_001988,2026-06-12,paid_search,US
cust_001989,2026-05-12,organic,PT
cust_001990,2026-02-10,paid_search,BR
cust_001991,2026-06-27,social,BR
cust_001992,2026-01-29,organic,BR
cust_001993,2026-03-14,affiliate,DE
cust_001994,2026-04-21,affiliate,BR
cust_001995,2026-01-23,social,DE
cust_001996,2026-05-17,social,US
cust_001997,2026-02-22,paid_search,PT
cust_001998,2026-02-16,paid_search,DE
cust_001999,2026-02-28,organic,BR
cust_002000,2026-01-22,paid_search,BR
cust_002001,2026-02-09,social,PT
cust_002002,2026-01-05,affiliate,ES
cust_002003,2026-01-30,organic,ES
cust_002004,2026-05-23,social,BR
cust_002005,2026-03-05,organic,DE
cust_002006,2026-06-09,referral,PT
cust_002007,2026-01-26,organic,BR
cust_002008,2026-03-17,affiliate,PT
cust_002009,2026-01-01,organic,BR
cust_002010,2026-06-14,paid_search,BR
cust_002011,2026-04-01,social,BR
cust_002012,2026-05-29,affiliate,BR
cust_002013,2026-04-23,affiliate,US
cust_002014,2026-02-10,organic,BR
cust_002015,2026-02-23,paid_search,DE
cust_002016,2026-05-11,organic,BR
cust_002017,2026-02-23,organic,ES
cust_002018,2026-04-19,paid_search,BR
cust_002019,2026-03-10,paid_search,BR
cust_002020,2026-05-17,social,US
cust_002021,2026-02-03,organic,US
cust_002022,2026-03-07,paid_search,BR
cust_002023,2026-01-06,paid_search,US
cust_002024,2026-01-21,paid_search,BR
cust_002025,2026-03-18,organic,US
cust_002026,2026-04-26,affiliate,US
cust_002027,2026-03-28,affiliate,BR
cust_002028,2026-06-08,organic,DE
cust_002029,2026-06-07,paid_search,ES
cust_002030,2026-05-27,affiliate,US
cust_002031,2026-01-19,social,ES
cust_002032,2026-04-01,organic,BR
cust_002033,2026-05-06,affiliate,PT
cust_002034,2026-02-14,referral,BR
cust_002035,2026-06-23,affiliate,ES
cust_002036,2026-03-18,organic,ES
cust_002037,2026-03-06,affiliate,DE
cust_002038,2026-03-30,paid_search,BR
cust_002039,2026-01-22,paid_search,PT
cust_002040,2026-02-03,organic,BR
cust_002041,2026-04-22,organic,BR
cust_002042,2026-06-08,affiliate,BR
cust_002043,2026-04-18,affiliate,DE
cust_002044,2026-04-14,paid_search,US
cust_002045,2026-02-16,affiliate,PT
cust_002046,2026-04-04,paid_search,BR
cust_002047,2026-06-08,affiliate,PT
cust_002048,2026-03-26,paid_search,BR
cust_002049,2026-05-15,organic,US
cust_002050,2026-01-16,affiliate,US
cust_002051,2026-06-12,paid_search,US
cust_002052,2026-03-31,organic,BR
cust_002053,2026-03-28,organic,ES
cust_002054,2026-01-14,paid_search,US
cust_002055,2026-04-26,affiliate,BR
cust_002056,2026-04-06,affiliate,BR
cust_002057,2026-02-12,social,DE
cust_002058,2026-06-25,affiliate,DE
cust_002059,2026-05-28,organic,BR
cust_002060,2026-04-14,organic,US
cust_002061,2026-03-28,organic,US
cust_002062,2026-03-03,organic,DE
cust_002063,2026-05-12,organic,ES
cust_002064,2026-03-26,affiliate,ES
cust_002065,2026-01-18,paid_search,US
cust_002066,2026-04-10,paid_search,BR
cust_002067,2026-02-27,organic,ES
cust_002068,2026-01-11,organic,US
cust_002069,2026-03-11,organic,BR
cust_002070,2026-01-07,organic,US
cust_002071,2026-03-18,affiliate,US
cust_002072,2026-03-20,paid_search,PT
cust_002073,2026-05-09,organic,BR
cust_002074,2026-04-18,paid_search,ES
cust_002075,2026-06-13,paid_search,BR
cust_002076,2026-06-19,affiliate,BR
cust_002077,2026-01-14,affiliate,BR
cust_002078,2026-06-21,paid_search,PT
cust_002079,2026-01-27,organic,US
cust_002080,2026-03-22,social,DE
cust_002081,2026-05-16,affiliate,PT
cust_002082,2026-02-04,paid_search,PT
cust_002083,2026-06-09,paid_search,BR
cust_002084,2026-02-06,paid_search,BR
cust_002085,2026-04-07,social,BR
cust_002086,2026-04-08,organic,ES
cust_002087,2026-04-22,paid_search,ES
cust_002088,2026-04-21,paid_search,BR
cust_002089,2026-04-23,paid_search,US
cust_002090,2026-01-28,affiliate,PT
cust_002091,2026-06-16,referral,DE
cust_002092,2026-04-01,paid_search,PT
cust_002093,2026-04-29,organic,PT
cust_002094,2026-05-25,affiliate,US
cust_002095,2026-05-13,affiliate,DE
cust_002096,2026-03-02,affiliate,ES
cust_002097,2026-04-14,affiliate,PT
cust_002098,2026-04-10,social,US
cust_002099,2026-03-06,paid_search,ES
cust_002100,2026-06-04,organic,BR
cust_002101,2026-05-15,referral,US
cust_002102,2026-05-22,affiliate,BR
cust_002103,2026-05-03,paid_search,BR
cust_002104,2026-01-11,affiliate,BR
cust_002105,2026-05-24,affiliate,BR
cust_002106,2026-01-17,organic,BR
cust_002107,2026-06-02,organic,BR
cust_002108,2026-02-24,organic,BR
cust_002109,2026-05-24,organic,BR
cust_002110,2026-04-25,affiliate,US
cust_002111,2026-03-13,social,BR
cust_002112,2026-05-17,organic,BR
cust_002113,2026-04-13,social,BR
cust_002114,2026-01-17,referral,US
cust_002115,2026-06-09,organic,PT
cust_002116,2026-03-22,affiliate,BR
cust_002117,2026-03-27,affiliate,BR
cust_002118,2026-04-23,affiliate,BR
cust_002119,2026-05-05,organic,DE
cust_002120,2026-01-11,organic,BR
cust_002121,2026-02-28,paid_search,ES
cust_002122,2026-06-29,paid_search,BR
cust_002123,2026-05-18,paid_search,BR
cust_002124,2026-04-14,social,BR
cust_002125,2026-06-04,paid_search,US
cust_002126,2026-04-13,affiliate,BR
cust_002127,2026-06-28,paid_search,BR
cust_002128,2026-06-13,paid_search,ES
cust_002129,2026-06-16,organic,BR
cust_002130,2026-06-05,organic,US
cust_002131,2026-03-17,paid_search,US
cust_002132,2026-02-16,affiliate,US
cust_002133,2026-02-07,paid_search,US
cust_002134,2026-02-04,organic,BR
cust_002135,2026-01-02,social,BR
cust_002136,2026-01-19,paid_search,US
cust_002137,2026-03-10,organic,BR
